id,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match,flag
135,1,12.0,15.0,2.75,s11,s21,e13,e21,o13,8.03,3,-3.070959668004496,1,tr
136,0,5.0,4.0,1.5,s11,s21,e11,e22,o12,2.67,3,-1.1242474992862606,0,tr
136,1,4.0,18.0,2.0,s11,s21,e11,e22,o12,2.67,3,-1.088394681246674,1,tr
137,0,12.0,3.0,2.0,s12,s21,e11,e22,o11,7.86,1,-1.9721467087153595,1,tr
137,1,13.0,15.0,2.75,s12,s21,e11,e22,o11,7.86,1,-2.006771670718331,0,tr
138,0,3.0,5.0,1.5,s12,s23,e12,e21,o13,2.36,2,-1.6614484796207987,1,tr
138,1,3.0,16.0,2.0,s12,s23,e12,e21,o13,2.36,2,-3.595650459046148,0,tr
139,0,6.0,4.0,1.5,s12,s21,e11,e22,o11,3.23,1,-0.9677911307072127,1,tr
139,1,5.0,17.0,2.0,s12,s21,e11,e22,o11,3.23,1,-1.3140915377025484,0,tr
140,0,12.0,5.0,1.5,s11,s21,e11,e22,o13,7.15,3,-2.0587244194054413,0,tr
140,1,10.0,13.0,2.75,s11,s21,e11,e22,o13,7.15,3,-1.5720499425783157,1,tr
141,0,10.0,5.0,1.5,s12,s21,e11,e22,o13,5.87,1,-1.644962839126781,1,ts
141,1,9.0,16.0,2.75,s12,s21,e11,e22,o13,5.87,1,-1.7819171496449222,0,ts
142,0,32.0,6.0,2.0,s11,s21,e12,e22,o12,17.75,3,-4.0321335734631,0,tr
142,1,27.0,12.0,4.25,s11,s21,e12,e22,o12,17.75,3,-3.8214733696202323,1,tr
143,0,7.0,4.0,2.0,s12,s21,e11,e22,o13,2.75,1,-1.7693641778565277,0,tr
143,1,4.0,15.0,2.0,s12,s21,e11,e22,o13,2.75,1,-0.8802934369636173,1,tr
144,0,5.0,4.0,1.5,s11,s21,e11,e23,o13,2.5,3,-1.0202394762201887,0,tr
144,1,4.0,16.0,2.0,s11,s21,e11,e23,o13,2.5,3,-0.7659217988434911,1,tr
145,0,6.0,7.0,1.5,s13,s21,e11,e23,o12,3.54,3,-1.7266067836439845,0,tr
145,1,6.0,14.0,2.0,s13,s21,e11,e23,o12,3.54,3,-0.8084395229713242,1,tr
146,0,25.0,4.0,2.0,s11,s21,e11,e22,o13,10.17,3,-3.3500281820148152,0,ts
146,1,15.0,16.0,3.5,s11,s21,e11,e22,o13,10.17,3,-2.4415078637813727,1,ts
147,0,22.0,5.0,1.5,s12,s21,e11,e22,o13,10.44,1,-3.686206930042553,0,ts
147,1,15.0,18.0,3.5,s12,s21,e11,e22,o13,10.44,1,-2.613911828509079,1,ts
148,0,14.0,3.0,1.5,s11,s21,e11,e22,o12,5.69,3,-1.7752546138372456,0,tr
148,1,8.0,16.0,2.75,s11,s21,e11,e22,o12,5.69,3,-1.7545049080750255,1,tr
149,0,8.0,5.0,1.5,s13,s21,e12,e23,o12,3.21,3,-1.8067134495764776,0,ts
149,1,5.0,13.0,2.0,s13,s21,e12,e23,o12,3.21,3,-1.351496765353268,1,ts
150,0,14.0,6.0,1.5,s13,s21,e12,e22,o12,6.04,3,-2.2519726077374,0,ts
150,1,9.0,14.0,2.75,s13,s21,e12,e22,o12,6.04,3,-2.125788637119938,1,ts
151,0,17.0,6.0,2.0,s12,s22,e12,e22,o14,8.08,2,-3.198912341914646,1,ts
151,1,11.0,13.0,2.75,s12,s22,e12,e22,o14,8.08,2,-3.641920550233571,0,ts
152,0,14.0,3.0,1.5,s12,s21,e13,e22,o14,5.83,1,-2.229192699881587,1,tr
152,1,8.0,13.0,2.75,s12,s21,e13,e22,o14,5.83,1,-2.3754815515551644,0,tr
153,0,3.0,5.0,1.5,s12,s21,e11,e22,o13,2.15,1,-1.3448024786407258,0,ts
153,1,3.0,15.0,2.0,s12,s21,e11,e22,o13,2.15,1,-0.74822883410559,1,ts
154,0,15.0,5.0,1.5,s13,s21,e11,e22,o13,7.24,3,-2.4500649639786025,0,tr
154,1,10.0,16.0,2.75,s13,s21,e11,e22,o13,7.24,3,-1.9408621482097679,1,tr
155,0,8.0,5.0,1.5,s12,s21,e13,e23,o12,5.61,2,-2.059282524244582,1,tr
155,1,8.0,18.0,2.75,s12,s21,e13,e23,o12,5.61,2,-5.269597283416252,0,tr
156,0,9.0,5.0,1.5,s12,s21,e12,e22,o11,6.34,1,-1.9729842799460215,1,ts
156,1,9.0,17.0,2.75,s12,s21,e12,e22,o11,6.34,1,-2.6491169458510075,0,ts
157,0,4.0,6.0,1.5,s11,s21,e11,e21,o13,3.68,3,-1.201561047958198,0,tr
157,1,5.0,13.0,2.0,s11,s21,e11,e21,o13,3.68,3,-0.9683421187937169,1,tr
158,0,7.0,5.0,1.5,s12,s21,e11,e21,o11,4.17,2,-1.9211010806053326,1,ts
158,1,6.0,13.0,2.0,s12,s21,e11,e21,o11,4.17,2,-2.1030518395722058,0,ts
159,0,5.0,6.0,1.5,s12,s21,e12,e21,o11,2.34,3,-1.3559262857964742,0,tr
159,1,4.0,12.0,2.0,s12,s21,e12,e21,o11,2.34,3,-1.022239767852318,1,tr
160,0,12.0,5.0,1.5,s12,s21,e11,e21,o13,5.56,1,-2.5134784596759716,0,tr
160,1,8.0,17.0,2.75,s12,s21,e11,e21,o13,5.56,1,-1.7969732960725866,1,tr
161,0,9.0,4.0,1.5,s11,s22,e12,e21,o12,7.21,2,-2.2224766532305256,1,tr
161,1,11.0,13.0,2.75,s11,s22,e12,e21,o12,7.21,2,-3.725899229725187,0,tr
162,0,11.0,7.0,1.5,s12,s21,e11,e21,o12,4.54,1,-2.510806955174837,0,tr
162,1,7.0,16.0,2.0,s12,s21,e11,e21,o12,4.54,1,-1.3343933665061642,1,tr
163,0,4.0,5.0,1.5,s12,s21,e11,e23,o12,2.59,1,-1.1431267912740595,0,tr
163,1,3.0,16.0,2.0,s12,s21,e11,e23,o12,2.59,1,-0.673736358733521,1,tr
164,0,6.0,6.0,1.5,s11,s21,e11,e22,o12,2.37,3,-1.5168644451917945,0,tr
164,1,3.0,16.0,2.0,s11,s21,e11,e22,o12,2.37,3,-1.0369482784911401,1,tr
165,0,11.0,4.0,2.0,s11,s21,e11,e22,o11,4.68,3,-1.8736547941598845,0,tr
165,1,7.0,18.0,2.0,s11,s21,e11,e22,o11,4.68,3,-1.6727029738123735,1,tr
166,0,13.0,5.0,1.5,s12,s21,e12,e22,o13,6.09,1,-2.727060075985271,0,tr
166,1,8.0,14.0,2.75,s12,s21,e12,e22,o13,6.09,1,-2.1879942949553572,1,tr
167,0,11.0,6.0,1.5,s11,s21,e11,e22,o13,5.09,3,-2.1492222733603463,0,ts
167,1,7.0,13.0,2.75,s11,s21,e11,e22,o13,5.09,3,-1.154992037066736,1,ts
168,0,9.0,5.0,2.0,s12,s21,e11,e22,o12,4.47,1,-1.9404767544068282,1,tr
168,1,7.0,20.0,2.0,s12,s21,e11,e22,o12,4.47,1,-2.0334279482960826,0,tr
169,0,20.0,3.0,1.5,s11,s21,e13,e22,o11,8.25,1,-3.190447038071808,0,tr
169,1,13.0,11.0,2.75,s11,s21,e13,e22,o11,8.25,1,-2.7597188138290223,1,tr
170,0,28.0,6.0,1.5,s12,s21,e12,e22,o12,11.52,1,-4.782886871669118,0,ts
170,1,16.0,13.0,3.5,s12,s21,e12,e22,o12,11.52,1,-2.9351482089562104,1,ts
171,0,6.0,5.0,2.0,s12,s21,e12,e22,o11,5.24,1,-1.4737520098226142,1,ts
171,1,8.0,15.0,2.75,s12,s21,e12,e22,o11,5.24,1,-2.245431878812171,0,ts
172,0,32.0,6.0,1.5,s11,s21,e11,e22,o11,11.14,3,-4.267843668399576,0,tr
172,1,17.0,16.0,3.5,s11,s21,e11,e22,o11,11.14,3,-2.3914361125463786,1,tr
173,0,7.0,5.0,2.0,s12,s21,e12,e21,o11,2.61,1,-1.6485053452244873,1,tr
173,1,4.0,15.0,2.0,s12,s21,e12,e21,o11,2.61,1,-1.8105053267049913,0,tr
174,0,10.0,6.0,1.5,s12,s21,e12,e22,o13,5.64,1,-2.385700627685595,0,tr
174,1,8.0,16.0,2.75,s12,s21,e12,e22,o13,5.64,1,-2.255244975207065,1,tr
175,0,15.0,5.0,1.5,s11,s21,e11,e22,o12,5.52,3,-2.3157664789412533,0,tr
175,1,7.0,12.0,2.75,s11,s21,e11,e22,o12,5.52,3,-0.7376553534661359,1,tr
176,0,10.0,4.0,1.5,s12,s21,e13,e23,o13,4.69,3,-1.6674631843969623,1,tr
176,1,7.0,15.0,2.0,s12,s21,e13,e23,o13,4.69,3,-2.1338703871281264,0,tr
177,0,16.0,4.0,1.5,s11,s23,e11,e22,o13,8.63,2,-2.3770119703257424,1,tr
177,1,14.0,20.0,2.75,s11,s23,e11,e22,o13,8.63,2,-4.809971203651313,0,tr
178,0,6.0,5.0,1.5,s12,s21,e13,e21,o11,3.01,1,-1.571570718746582,1,tr
178,1,4.0,15.0,2.0,s12,s21,e13,e21,o11,3.01,1,-2.2632333993676292,0,tr
179,0,6.0,3.0,1.5,s13,s21,e11,e22,o14,2.18,3,-0.9571936966642302,1,ts
179,1,3.0,16.0,2.0,s13,s21,e11,e22,o14,2.18,3,-1.211544342040177,0,ts
180,0,12.0,5.0,1.5,s12,s22,e11,e21,o13,6.37,1,-2.4468274103317635,0,tr
180,1,9.0,19.0,2.75,s12,s22,e11,e21,o13,6.37,1,-2.3856745173341407,1,tr
181,0,8.0,5.0,2.0,s11,s21,e12,e22,o13,4.03,3,-1.740027752629619,1,tr
181,1,7.0,14.0,2.0,s11,s21,e12,e22,o13,4.03,3,-1.892744221639609,0,tr
182,0,27.0,3.0,2.0,s11,s21,e13,e23,o12,11.7,3,-3.263212990040778,0,tr
182,1,16.0,11.0,3.5,s11,s21,e13,e23,o12,11.7,3,-2.7532200027960294,1,tr
183,0,7.0,6.0,1.5,s11,s21,e11,e23,o12,3.5,3,-2.0041644831424326,0,ts
183,1,5.0,15.0,2.0,s11,s21,e11,e23,o12,3.5,3,-1.0354484315625554,1,ts
184,0,18.0,5.0,1.5,s12,s23,e13,e22,o11,8.11,1,-2.9511704338385387,1,tr
184,1,12.0,16.0,2.75,s12,s23,e13,e22,o11,8.11,1,-3.5406593574265504,0,tr
185,0,16.0,5.0,2.0,s11,s21,e12,e23,o13,6.99,1,-2.9773829142375536,0,tr
185,1,11.0,11.0,2.75,s11,s21,e12,e23,o13,6.99,1,-1.8578718966901338,1,tr
186,0,19.0,4.0,1.5,s11,s23,e11,e22,o13,7.16,2,-2.7937932118757733,1,ts
186,1,12.0,13.0,2.75,s11,s23,e11,e22,o13,7.16,2,-2.8162859998458516,0,ts
187,0,9.0,5.0,1.5,s11,s21,e11,e22,o12,3.4,3,-1.7470111368392314,0,tr
187,1,5.0,13.0,2.0,s11,s21,e11,e22,o12,3.4,3,-0.731928977778244,1,tr
188,0,13.0,4.0,1.5,s12,s21,e12,e21,o13,7.99,1,-2.337610528837041,1,tr
188,1,11.0,20.0,2.75,s12,s21,e12,e21,o13,7.99,1,-3.5671602231394366,0,tr
189,0,11.0,7.0,2.0,s13,s21,e11,e21,o13,4.5,3,-2.3999722642737695,0,tr
189,1,7.0,12.0,2.0,s13,s21,e11,e21,o13,4.5,3,-0.7258673419790126,1,tr
190,0,6.0,4.0,2.0,s12,s21,e13,e21,o13,2.2,1,-1.5838935126615616,1,tr
190,1,3.0,15.0,2.0,s12,s21,e13,e21,o13,2.2,1,-1.8015836584485803,0,tr
191,0,7.0,3.0,1.5,s12,s23,e12,e21,o13,5.42,1,-1.514972373722938,1,tr
191,1,9.0,16.0,2.75,s12,s23,e12,e21,o13,5.42,1,-2.709878079752513,0,tr
192,0,13.0,4.0,1.5,s11,s21,e11,e22,o11,6.54,3,-2.072588735392365,0,tr
192,1,10.0,14.0,2.75,s11,s21,e11,e22,o11,6.54,3,-1.4097361471768877,1,tr
193,0,18.0,6.0,1.5,s12,s21,e12,e23,o14,7.25,1,-2.883269655777314,0,tr
193,1,10.0,16.0,2.75,s12,s21,e12,e23,o14,7.25,1,-2.486744911043654,1,tr
194,0,11.0,4.0,1.5,s12,s21,e12,e22,o13,7.12,1,-1.9274662365832824,1,tr
194,1,10.0,18.0,2.75,s12,s21,e12,e22,o13,7.12,1,-2.8209692248417073,0,tr
195,0,8.0,6.0,1.5,s12,s21,e11,e22,o11,3.37,1,-1.8640375687101793,0,tr
195,1,5.0,12.0,2.0,s12,s21,e11,e22,o11,3.37,1,-0.6219515859498492,1,tr
196,0,31.0,4.0,1.5,s12,s22,e11,e22,o13,14.19,1,-4.528624577367913,0,tr
196,1,20.0,14.0,3.5,s12,s22,e11,e22,o13,14.19,1,-2.783970920919872,1,tr
197,0,26.0,6.0,1.5,s12,s23,e13,e22,o14,10.52,1,-4.200488405998375,0,tr
197,1,14.0,17.0,3.5,s12,s23,e13,e22,o14,10.52,1,-3.7291639312221116,1,tr
198,0,4.0,5.0,2.0,s12,s23,e12,e22,o12,2.5,1,-1.443654222547953,1,tr
198,1,4.0,17.0,2.0,s12,s23,e12,e22,o12,2.5,1,-2.0619382809954834,0,tr
199,0,26.0,4.0,2.0,s11,s21,e11,e22,o12,12.3,3,-3.31780954017098,0,tr
199,1,18.0,15.0,3.5,s11,s21,e11,e22,o12,12.3,3,-2.4619522053575094,1,tr
200,0,19.0,5.0,2.0,s12,s21,e13,e23,o13,11.49,1,-3.221114818473989,1,tr
200,1,18.0,20.0,3.5,s12,s21,e13,e23,o13,11.49,1,-4.461143133941454,0,tr
201,0,19.0,6.0,1.5,s11,s22,e11,e22,o13,7.85,2,-3.487832063091179,0,tr
201,1,11.0,16.0,2.75,s11,s22,e11,e22,o13,7.85,2,-3.2673130442586786,1,tr
202,0,10.0,5.0,1.5,s11,s21,e12,e23,o11,3.71,3,-2.1881603064020383,0,tr
202,1,6.0,16.0,2.0,s11,s21,e12,e23,o11,3.71,3,-2.0877761623150315,1,tr
203,0,9.0,6.0,1.5,s12,s21,e12,e22,o11,3.87,1,-2.175433342005128,0,tr
203,1,5.0,16.0,2.0,s12,s21,e12,e22,o11,3.87,1,-1.992899986157588,1,tr
204,0,3.0,4.0,1.5,s12,s21,e12,e22,o11,2.05,1,-0.8939047887319268,1,tr
204,1,3.0,15.0,2.0,s12,s21,e12,e22,o11,2.05,1,-1.650267973717657,0,tr
205,0,17.0,6.0,1.5,s12,s21,e12,e22,o12,9.1,1,-3.1497367116293473,0,tr
205,1,15.0,15.0,2.75,s12,s21,e12,e22,o12,9.1,1,-3.0102692646700944,1,tr
206,0,22.0,5.0,1.5,s12,s21,e12,e22,o13,11.64,1,-3.6359462666003526,1,ts
206,1,19.0,15.0,3.5,s12,s21,e12,e22,o13,11.64,1,-3.968577675454761,0,ts
207,0,5.0,5.0,1.5,s12,s22,e11,e21,o11,2.96,1,-1.4572128531885595,0,tr
207,1,4.0,16.0,2.0,s12,s22,e11,e21,o11,2.96,1,-0.9777321272935027,1,tr
208,0,8.0,6.0,1.5,s12,s21,e11,e23,o13,4.64,1,-2.101627994314965,0,ts
208,1,7.0,12.0,2.0,s12,s21,e11,e23,o13,4.64,1,-0.6098904760311274,1,ts
209,0,12.0,4.0,1.5,s12,s21,e11,e22,o14,7.46,1,-2.182164208012169,0,tr
209,1,12.0,14.0,2.75,s12,s21,e11,e22,o14,7.46,1,-1.995784223030628,1,tr
210,0,8.0,6.0,1.5,s12,s21,e12,e23,o13,3.17,1,-2.0044980781162645,0,tr
210,1,5.0,16.0,2.0,s12,s21,e12,e23,o13,3.17,1,-1.8081884039150355,1,tr
211,0,13.0,6.0,2.0,s12,s21,e13,e21,o13,7.49,1,-2.7029522367539127,1,tr
211,1,10.0,16.0,2.75,s12,s21,e13,e21,o13,7.49,1,-3.1740979241545384,0,tr
212,0,28.0,4.0,2.0,s12,s21,e12,e23,o12,12.05,1,-4.411441994168963,0,tr
212,1,19.0,14.0,3.5,s12,s21,e12,e23,o12,12.05,1,-3.0661894862815857,1,tr
213,0,4.0,6.0,1.5,s12,s21,e13,e21,o13,2.17,3,-1.4128991061060117,1,tr
213,1,3.0,14.0,2.0,s12,s21,e13,e21,o13,2.17,3,-2.010068696790849,0,tr
214,0,20.0,4.0,1.5,s12,s21,e11,e23,o13,7.42,1,-3.0344560469858357,0,tr
214,1,11.0,16.0,2.75,s12,s21,e11,e23,o13,7.42,1,-2.0591404195089114,1,tr
215,0,4.0,3.0,1.5,s13,s21,e12,e23,o13,2.05,3,-1.1015857060824288,0,tr
215,1,3.0,12.0,2.0,s13,s21,e12,e23,o13,2.05,3,-0.8589614640830842,1,tr
216,0,14.0,7.0,1.5,s12,s21,e11,e22,o13,5.64,1,-2.8400223011855545,0,tr
216,1,8.0,15.0,2.75,s12,s21,e11,e22,o13,5.64,1,-1.519052074756823,1,tr
217,0,10.0,5.0,1.5,s12,s21,e12,e22,o13,6.68,1,-2.108648397297872,1,tr
217,1,10.0,15.0,2.75,s12,s21,e12,e22,o13,6.68,1,-2.504471384453983,0,tr
218,0,7.0,4.0,1.5,s11,s21,e12,e22,o11,4.35,1,-1.6949050933855832,0,ts
218,1,6.0,14.0,2.0,s11,s21,e12,e22,o11,4.35,1,-1.6045183718550302,1,ts
219,0,10.0,4.0,1.5,s12,s21,e11,e21,o13,6.12,1,-1.9719318747636994,0,tr
219,1,9.0,16.0,2.75,s12,s21,e11,e21,o13,6.12,1,-1.8752852231191368,1,tr
220,0,9.0,6.0,1.5,s12,s21,e11,e21,o11,4.47,1,-2.2091824059501115,0,ts
220,1,7.0,16.0,2.0,s12,s21,e11,e21,o11,4.47,1,-1.237433124792664,1,ts
221,0,35.0,5.0,2.0,s11,s21,e12,e22,o13,19.09,3,-4.243233573698869,1,tr
221,1,29.0,17.0,4.25,s11,s21,e12,e22,o13,19.09,3,-4.483857227821839,0,tr
222,0,19.0,5.0,1.5,s11,s21,e12,e21,o12,7.97,3,-2.692374754886587,0,tr
222,1,12.0,13.0,2.75,s11,s21,e12,e21,o12,7.97,3,-2.388265978246621,1,tr
223,0,9.0,5.0,1.5,s11,s23,e12,e22,o12,3.83,2,-2.2346328365774633,1,tr
223,1,6.0,15.0,2.0,s11,s23,e12,e22,o12,3.83,2,-3.5566232324791955,0,tr
224,0,27.0,5.0,2.0,s11,s22,e13,e22,o13,19.6,2,-3.9820605759509338,1,ts
224,1,29.0,15.0,4.25,s11,s22,e13,e22,o13,19.6,2,-6.535660541911856,0,ts
225,0,6.0,4.0,1.5,s11,s21,e12,e22,o14,3.24,3,-1.6277959237114406,1,ts
225,1,5.0,15.0,2.0,s11,s21,e12,e22,o14,3.24,3,-1.9898237618910655,0,ts
226,0,13.0,5.0,1.5,s12,s21,e11,e22,o11,10.77,1,-2.3408892269823394,1,tr
226,1,16.0,17.0,3.5,s12,s21,e11,e22,o11,10.77,1,-2.8077178668492326,0,tr
227,0,22.0,5.0,1.5,s12,s21,e11,e23,o13,9.46,1,-3.651249722893614,0,tr
227,1,15.0,13.0,2.75,s12,s21,e11,e23,o13,9.46,1,-1.9730865787687688,1,tr
228,0,16.0,5.0,1.5,s11,s21,e11,e21,o11,7.09,3,-2.3388259973024725,0,ts
228,1,10.0,17.0,2.75,s11,s21,e11,e21,o11,7.09,3,-2.2668432607894773,1,ts
229,0,16.0,6.0,1.5,s12,s21,e13,e21,o13,7.74,1,-3.3092474225161097,1,tr
229,1,11.0,17.0,2.75,s12,s21,e13,e21,o13,7.74,1,-3.5714866782096792,0,tr
230,0,9.0,4.0,2.0,s11,s21,e12,e22,o13,4.6,3,-1.7954971284060772,1,ts
230,1,7.0,16.0,2.0,s11,s21,e12,e22,o13,4.6,3,-2.0505034952671735,0,ts
231,0,8.0,6.0,1.5,s12,s22,e11,e21,o14,3.06,1,-1.9909022136464118,0,tr
231,1,4.0,12.0,2.0,s12,s22,e11,e21,o14,3.06,1,-0.48770197945401567,1,tr
232,0,6.0,7.0,1.5,s12,s21,e11,e22,o13,3.57,1,-1.9070099110082515,0,tr
232,1,6.0,15.0,2.0,s12,s21,e11,e22,o13,3.57,1,-1.2260024335392448,1,tr
233,0,25.0,4.0,1.5,s11,s21,e12,e22,o11,11.62,3,-3.3815138706995103,0,tr
233,1,16.0,14.0,3.5,s11,s21,e12,e22,o11,11.62,3,-2.8289611185656045,1,tr
234,0,12.0,6.0,1.5,s11,s23,e11,e23,o12,5.11,2,-2.8343389293507775,1,tr
234,1,8.0,13.0,2.75,s11,s23,e11,e23,o12,5.11,2,-2.878004491730902,0,tr
235,0,8.0,4.0,1.5,s11,s23,e12,e22,o12,4.04,2,-1.8551591552434834,1,tr
235,1,6.0,16.0,2.0,s11,s23,e12,e22,o12,4.04,2,-3.8503949210683457,0,tr
236,0,6.0,5.0,2.0,s12,s21,e12,e21,o13,2.44,1,-1.7807050991965423,1,tr
236,1,4.0,18.0,2.0,s12,s21,e12,e21,o13,2.44,1,-2.3758732496607773,0,tr
237,0,30.0,6.0,2.0,s13,s21,e11,e22,o12,14.34,3,-3.839365057786797,0,tr
237,1,22.0,14.0,3.5,s13,s21,e11,e22,o12,14.34,3,-2.720635528830935,1,tr
238,0,12.0,4.0,2.0,s13,s21,e11,e22,o12,5.38,3,-2.0950810801162825,0,tr
238,1,8.0,14.0,2.75,s13,s21,e11,e22,o12,5.38,3,-1.227000461960924,1,tr
239,0,11.0,4.0,2.0,s12,s21,e12,e22,o13,6.0,1,-2.133394005556411,1,tr
239,1,8.0,14.0,2.75,s12,s21,e12,e22,o13,6.0,1,-2.1429685144279316,0,tr
240,0,10.0,5.0,1.5,s12,s21,e12,e22,o13,4.97,1,-2.112573513821687,0,tr
240,1,8.0,13.0,2.0,s12,s21,e12,e22,o13,4.97,1,-1.912509133961419,1,tr
241,0,6.0,5.0,1.5,s12,s21,e12,e22,o12,2.85,1,-1.764131346994239,0,tr
241,1,4.0,15.0,2.0,s12,s21,e12,e22,o12,2.85,1,-1.5791796049370328,1,tr
242,0,18.0,5.0,1.5,s11,s23,e12,e22,o14,6.63,2,-3.2771083283869316,1,tr
242,1,11.0,15.0,2.75,s11,s23,e12,e22,o14,6.63,2,-4.175645092191968,0,tr
243,0,3.0,6.0,1.5,s11,s21,e12,e22,o13,2.75,3,-1.27750374560716,1,tr
243,1,4.0,14.0,2.0,s11,s21,e12,e22,o13,2.75,3,-1.630614949257045,0,tr
244,0,9.0,5.0,1.5,s11,s21,e12,e22,o11,3.56,3,-1.78102290948098,0,tr
244,1,5.0,15.0,2.0,s11,s21,e12,e22,o11,3.56,3,-1.7301846675216312,1,tr
245,0,20.0,5.0,1.5,s12,s23,e11,e21,o11,10.81,1,-3.6045887692110545,0,tr
245,1,17.0,18.0,3.5,s12,s23,e11,e21,o11,10.81,1,-3.254272402832242,1,tr
246,0,34.0,6.0,2.0,s12,s23,e12,e23,o12,19.19,1,-5.482851433621857,0,tr
246,1,29.0,14.0,4.25,s12,s23,e12,e23,o12,19.19,1,-4.570943181939481,1,tr
247,0,7.0,5.0,1.5,s11,s22,e11,e22,o11,2.66,2,-2.0517175054546652,1,tr
247,1,4.0,18.0,2.0,s11,s22,e11,e22,o11,2.66,2,-3.3508865471975486,0,tr
248,0,5.0,4.0,1.5,s12,s21,e11,e23,o11,2.93,1,-1.1280122375391146,0,ts
248,1,4.0,15.0,2.0,s12,s21,e11,e23,o11,2.93,1,-0.4823719356778894,1,ts
249,0,7.0,6.0,1.5,s12,s21,e12,e22,o12,3.73,1,-1.650918930696969,0,tr
249,1,6.0,12.0,2.0,s12,s21,e12,e22,o12,3.73,1,-1.2811340896691952,1,tr
250,0,18.0,5.0,1.5,s12,s21,e11,e22,o12,11.9,1,-3.3833244124501753,0,tr
250,1,18.0,12.0,3.5,s12,s21,e11,e22,o12,11.9,1,-2.540807122613919,1,tr
251,0,7.0,6.0,1.5,s11,s21,e11,e22,o12,4.06,3,-1.6348233901349005,0,tr
251,1,6.0,17.0,2.0,s11,s21,e11,e22,o12,4.06,3,-1.4043597059503117,1,tr
252,0,17.0,4.0,1.5,s11,s21,e12,e22,o11,8.08,3,-2.3907946968710556,1,tr
252,1,12.0,11.0,2.75,s11,s21,e12,e22,o11,8.08,3,-2.4062549103226183,0,tr
253,0,15.0,6.0,1.5,s12,s21,e12,e23,o13,7.2,1,-2.8655458944147405,0,ts
253,1,11.0,14.0,2.75,s12,s21,e12,e23,o13,7.2,1,-2.1058025200580084,1,ts
254,0,26.0,5.0,1.5,s11,s21,e11,e21,o13,12.22,3,-3.611256996370757,0,tr
254,1,19.0,16.0,3.5,s11,s21,e11,e21,o13,12.22,3,-2.997930849977595,1,tr
255,0,20.0,6.0,1.5,s12,s21,e12,e21,o13,8.04,2,-3.7447868575342245,1,tr
255,1,11.0,17.0,2.75,s12,s21,e12,e21,o13,8.04,2,-4.459288713570226,0,tr
256,0,13.0,7.0,1.5,s12,s21,e12,e22,o13,5.59,1,-2.836150371746171,0,tr
256,1,9.0,16.0,2.75,s12,s21,e12,e22,o13,5.59,1,-2.484224204258409,1,tr
257,0,6.0,4.0,1.5,s12,s23,e13,e23,o12,4.28,1,-1.2739223560831825,1,tr
257,1,6.0,16.0,2.0,s12,s23,e13,e23,o12,4.28,1,-2.554935910753293,0,tr
258,0,13.0,6.0,1.5,s12,s21,e12,e21,o13,8.47,1,-2.4155397612681004,0,tr
258,1,11.0,13.0,2.75,s12,s21,e12,e21,o13,8.47,1,-2.186141990876268,1,tr
259,0,14.0,6.0,1.5,s12,s22,e11,e22,o14,8.71,1,-2.523987697971377,0,ts
259,1,14.0,11.0,2.75,s12,s22,e11,e22,o14,8.71,1,-1.384799058822544,1,ts
260,0,25.0,6.0,2.0,s12,s21,e11,e21,o13,16.41,1,-4.036405352537594,0,ts
260,1,24.0,12.0,4.25,s12,s21,e11,e21,o13,16.41,1,-3.105755952935359,1,ts
261,0,22.0,6.0,2.0,s12,s22,e11,e23,o12,9.92,1,-3.902133833843265,0,ts
261,1,13.0,14.0,2.75,s12,s22,e11,e23,o12,9.92,1,-1.1528962902006306,1,ts
262,0,19.0,4.0,1.5,s11,s21,e12,e23,o12,9.49,3,-2.652065683281354,0,tr
262,1,13.0,14.0,2.75,s11,s21,e12,e23,o12,9.49,3,-2.314557410212514,1,tr
263,0,4.0,4.0,1.5,s12,s21,e11,e22,o13,2.41,1,-1.0549946024476449,0,tr
263,1,3.0,14.0,2.0,s12,s21,e11,e22,o13,2.41,1,-0.5757342322674903,1,tr
264,0,10.0,6.0,2.0,s11,s21,e12,e22,o13,6.16,3,-1.782360210685354,1,tr
264,1,11.0,18.0,2.75,s11,s21,e12,e22,o13,6.16,3,-2.573948271191877,0,tr
265,0,15.0,3.0,1.5,s12,s23,e11,e22,o12,8.95,1,-2.5467179260999266,0,ts
265,1,12.0,14.0,2.75,s12,s23,e11,e22,o12,8.95,1,-1.8470567435774232,1,ts
266,0,20.0,5.0,1.5,s11,s21,e12,e22,o11,7.14,3,-2.5378900063425696,1,tr
266,1,12.0,15.0,2.75,s11,s21,e12,e22,o11,7.14,3,-2.5387537079165643,0,tr
267,0,6.0,4.0,1.5,s11,s22,e11,e21,o14,2.66,2,-1.6437000632182457,1,tr
267,1,4.0,16.0,2.0,s11,s22,e11,e21,o14,2.66,2,-2.7863334771475055,0,tr
268,0,6.0,4.0,1.5,s12,s23,e11,e23,o12,3.42,1,-1.6113415148210117,0,tr
268,1,5.0,15.0,2.0,s12,s23,e11,e23,o12,3.42,1,-0.7731847588972186,1,tr
269,0,6.0,5.0,2.0,s12,s21,e11,e22,o14,3.49,2,-1.9008956887498536,1,tr
269,1,6.0,17.0,2.0,s12,s21,e11,e22,o14,3.49,2,-3.2540917049074887,0,tr
270,0,10.0,7.0,1.5,s12,s22,e12,e21,o14,4.48,1,-2.2767106072568746,1,tr
